shipment_id,carrier_id,tracking_number,status,origin,destination,shipment_date,name,vehicle_type,capacity,warehouse_id,location,warehouse_capacity,latitude,longitude
632,6,go2172,In Transit,Sines,Coimbra,2025-01-08,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
1061,91,kv6370,Delayed,Porto,Murtosa,2025-01-01,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
1267,73,gx4925,In Transit,Braga,Ponte de Lima,2025-01-30,"Smith, Lewis and Luna",Truck,5944,14,Braga,8677,41.545448,-8.426507
1409,51,Go6800,Delivered,Palmela,Águeda,2025-02-16,Johnson and Sons,Truck,3772,2,Palmela,9924,38.569801,-8.90193
30,1,gj9525,Delivered,Braga,Lisboa,2025-01-09,"Martinez, Johnson and Oconnor",Ship,8109,14,Braga,8677,41.545448,-8.426507
257,64,na2397,In Transit,Lisboa,Sintra,2025-02-07,Hopkins-Patel,Truck,2654,10,Lisboa,4793,38.722252,-9.139337
1375,65,JT0932,Delayed,Espinho,Vila Franca de Xira,2025-02-03,"Graham, Barnes and Lawrence",Van,6497,13,Espinho,1599,41.007599,-8.6414
665,5,px2657,In Transit,Braga,Vila Real,2025-01-29,Smith-Henderson,Truck,6718,14,Braga,8677,41.545448,-8.426507
970,74,ws0308,Delayed,Porto,Famalicão,2025-01-14,Stone-Richardson,Ship,2451,23,Porto,3279,41.157944,-8.629105
959,66,tL0963,In Transit,Portalegre,Marinha Grande,2025-01-15,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
547,69,wo4869,Delivered,Golegã,Lisboa,2025-01-29,Bell Inc,Van,5273,18,Golegã,4292,39.404999,-8.486
880,32,zh1666,In Transit,Coimbra,Espinho,2025-01-10,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
454,100,lv2447,Delivered,Palmela,Vila Franca de Xira,2025-01-11,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
405,44,gf6857,Delayed,Odemira,Vila Franca de Xira,2025-01-18,Allen-Hill,Van,9214,26,Odemira,5737,37.598801,-8.64554
1087,100,VB8054,Delivered,Palmela,Odemira,2025-01-18,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
1288,11,iS8583,In Transit,Murtosa,Sines,2025-02-20,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
720,11,jt0805,Delayed,Murtosa,Bragança,2025-02-18,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
1285,70,Ko0317,Delivered,Viseu,Bragança,2025-01-22,Landry-Holt,Van,1213,6,Viseu,1421,40.661011,-7.90971
367,44,Ls5462,In Transit,Odemira,Golegã,2025-01-29,Allen-Hill,Van,9214,26,Odemira,5737,37.598801,-8.64554
77,29,qE3361,Delayed,Faro,Golegã,2025-01-15,Vang LLC,Ship,6365,8,Faro,5806,37.017963,-7.930834
1207,19,xY4684,In Transit,Oeiras,Faro,2025-01-20,"Smith, Barnes and Ramsey",Truck,1136,30,Oeiras,5009,38.697948,-9.316354
1423,23,RI8905,Delivered,Guimarães,Covilhã,2025-01-07,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
857,35,lV3792,Delivered,Aveiro,Faro,2025-01-14,Bender-Lee,Ship,7510,20,Aveiro,6266,40.640505,-8.653754
214,51,OZ6787,Delivered,Palmela,Oeiras,2025-02-15,Johnson and Sons,Truck,3772,2,Palmela,9924,38.569801,-8.90193
348,47,OS1042,Delayed,Faro,Marinha Grande,2025-01-03,Smith-Curtis,Truck,8536,8,Faro,5806,37.017963,-7.930834
1488,45,Dt9526,In Transit,Marinha Grande,Braga,2025-02-04,Howard Inc,Ship,4232,27,Marinha Grande,6906,39.75,-8.933333
69,56,Hi1513,Delayed,Palmela,Viseu,2025-02-04,Adams LLC,Ship,4752,2,Palmela,9924,38.569801,-8.90193
1176,74,he9424,Delayed,Porto,Vila Real,2025-02-20,Stone-Richardson,Ship,2451,23,Porto,3279,41.157944,-8.629105
989,70,ip1648,Delivered,Viseu,Valongo,2025-02-09,Landry-Holt,Van,1213,6,Viseu,1421,40.661011,-7.90971
1453,65,QJ3898,In Transit,Espinho,Guimarães,2025-02-08,"Graham, Barnes and Lawrence",Van,6497,13,Espinho,1599,41.007599,-8.6414
1261,32,BL6117,In Transit,Coimbra,Portalegre,2025-01-14,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
840,97,jz1230,In Transit,Guimarães,Oeiras,2025-02-14,Chen-Lopez,Truck,3532,29,Guimarães,2700,41.444858,-8.296193
1122,90,gW3009,Delivered,Covilhã,Ponte de Lima,2025-02-03,Rocha PLC,Truck,2116,3,Covilhã,6586,40.286011,-7.50453
608,73,oj8053,Delivered,Braga,Porto,2025-01-19,"Smith, Lewis and Luna",Truck,5944,14,Braga,8677,41.545448,-8.426507
1036,51,Rp4510,Delayed,Palmela,Guimarães,2025-02-11,Johnson and Sons,Truck,3772,2,Palmela,9924,38.569801,-8.90193
168,78,Ix1318,In Transit,Valongo,Oeiras,2025-01-24,Keith-Woods,Ship,9186,25,Valongo,1547,41.195999,-8.4958
1166,94,pC7007,Delivered,Odemira,Marinha Grande,2025-01-27,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
232,43,tm8661,Delivered,Aveiro,Ponte de Lima,2025-01-08,Jacobs-Grant,Ship,1119,20,Aveiro,6266,40.640505,-8.653754
634,35,ba2687,Delivered,Aveiro,Ponte de Lima,2025-02-15,Bender-Lee,Ship,7510,20,Aveiro,6266,40.640505,-8.653754
598,82,qX4911,Delayed,Porto,Portalegre,2025-01-25,Bridges Ltd,Truck,3111,23,Porto,3279,41.157944,-8.629105
790,61,Ct4110,In Transit,Famalicão,Guimarães,2025-01-01,"Carrillo, Cox and Gentry",Truck,7909,7,Famalicão,2248,41.410328,-8.519728
1436,98,EU4383,Delivered,Braga,Guimarães,2025-01-16,Jacobson-Mann,Van,7026,14,Braga,8677,41.545448,-8.426507
1242,62,qP1289,Delayed,Águeda,Vila Franca de Xira,2025-01-18,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
69,52,MQ7604,Delayed,Guimarães,Famalicão,2025-02-04,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
325,32,XG6944,In Transit,Coimbra,Faro,2025-02-20,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
741,50,pe8628,Delivered,Aveiro,Vila Real,2025-01-12,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
65,22,PN7778,In Transit,Portalegre,Sintra,2025-02-08,Kelly-Lewis,Truck,2477,5,Portalegre,2516,39.2938,-7.42888
373,21,dF8643,Delivered,Matosinhos,Famalicão,2025-02-15,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
413,51,Wi4796,Delivered,Palmela,Valongo,2025-02-19,Johnson and Sons,Truck,3772,2,Palmela,9924,38.569801,-8.90193
939,80,Fo7500,Delayed,Águeda,Vila Franca de Xira,2025-01-28,Miller-Hardy,Van,4667,4,Águeda,3948,40.577801,-8.44442
692,89,aR2212,Delivered,Matosinhos,Faro,2025-02-12,"Marquez, Ray and Hernandez",Van,4776,19,Matosinhos,7501,41.182836,-8.689084
952,48,Mc7764,In Transit,Matosinhos,Famalicão,2025-01-03,"Noble, Alvarez and Hammond",Van,8083,19,Matosinhos,7501,41.182836,-8.689084
921,36,uu4586,In Transit,Coimbra,Guimarães,2025-01-19,Walker Group,Truck,1689,17,Coimbra,8640,40.203314,-8.410257
328,82,Bu0380,In Transit,Porto,Murtosa,2025-01-22,Bridges Ltd,Truck,3111,23,Porto,3279,41.157944,-8.629105
226,40,DM7868,Delayed,Portalegre,Guimarães,2025-01-02,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
981,39,pk5153,In Transit,Espinho,Viseu,2025-02-12,Allen LLC,Ship,6855,13,Espinho,1599,41.007599,-8.6414
1426,60,uF2712,In Transit,Sines,Odemira,2025-02-02,Hayes-Anderson,Van,3810,24,Sines,1091,37.956081,-8.86889
148,55,Ji2232,Delayed,Sintra,Elvas,2025-01-12,"Chavez, Woodard and Martin",Truck,7052,21,Sintra,5699,38.802868,-9.381659
81,10,gX8421,Delayed,Vila Real,Palmela,2025-01-27,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
1296,4,YV0087,Delayed,Elvas,Guimarães,2025-01-04,Ross LLC,Truck,1955,11,Elvas,8814,38.881153,-7.162814
1325,28,Tx6120,Delivered,Oeiras,Faro,2025-01-27,Graham PLC,Van,4355,30,Oeiras,5009,38.697948,-9.316354
335,86,WN0820,In Transit,Sintra,Faro,2025-01-18,Hughes-Perkins,Van,8239,21,Sintra,5699,38.802868,-9.381659
639,29,DV7800,Delivered,Faro,Marinha Grande,2025-02-18,Vang LLC,Ship,6365,8,Faro,5806,37.017963,-7.930834
366,64,Mf6249,Delayed,Lisboa,Vila Franca de Xira,2025-02-22,Hopkins-Patel,Truck,2654,10,Lisboa,4793,38.722252,-9.139337
1238,18,cL1162,In Transit,Lisboa,Vila Franca de Xira,2025-02-12,"Fisher, Murphy and Wilson",Van,3893,10,Lisboa,4793,38.722252,-9.139337
510,28,Tg3536,In Transit,Oeiras,Águeda,2025-01-25,Graham PLC,Van,4355,30,Oeiras,5009,38.697948,-9.316354
1192,40,RG5943,Delayed,Portalegre,Odemira,2025-02-15,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
716,80,vV0501,In Transit,Águeda,Aveiro,2025-02-18,Miller-Hardy,Van,4667,4,Águeda,3948,40.577801,-8.44442
1037,96,TL5843,Delayed,Espinho,Águeda,2025-02-03,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
355,43,hG0275,In Transit,Aveiro,Portalegre,2025-02-14,Jacobs-Grant,Ship,1119,20,Aveiro,6266,40.640505,-8.653754
174,35,qg3841,Delivered,Aveiro,Murtosa,2025-01-23,Bender-Lee,Ship,7510,20,Aveiro,6266,40.640505,-8.653754
1284,88,eC3584,Delayed,Bragança,Porto,2025-01-04,Mays-Collier,Truck,5012,15,Bragança,4769,41.806439,-6.756742
190,50,my2586,In Transit,Aveiro,Lisboa,2025-01-24,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
1383,45,PB2053,In Transit,Marinha Grande,Elvas,2025-01-31,Howard Inc,Ship,4232,27,Marinha Grande,6906,39.75,-8.933333
1171,17,uh9167,In Transit,Faro,Marinha Grande,2025-02-02,Haas-Martin,Van,6411,8,Faro,5806,37.017963,-7.930834
922,96,xl2360,In Transit,Espinho,Matosinhos,2025-02-05,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
789,22,Ae1232,Delivered,Portalegre,Palmela,2025-01-05,Kelly-Lewis,Truck,2477,5,Portalegre,2516,39.2938,-7.42888
656,95,jl7787,In Transit,Viseu,Sines,2025-01-27,Contreras PLC,Truck,2645,6,Viseu,1421,40.661011,-7.90971
181,8,hd2565,Delivered,Marinha Grande,Golegã,2025-02-21,Smith-Grant,Van,3131,27,Marinha Grande,6906,39.75,-8.933333
709,36,qK2611,In Transit,Coimbra,Aveiro,2025-02-16,Walker Group,Truck,1689,17,Coimbra,8640,40.203314,-8.410257
1391,9,fZ0314,In Transit,Lisboa,Vila Real,2025-01-12,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
804,46,LX5074,Delivered,Faro,Espinho,2025-01-18,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
1131,99,KZ3530,Delivered,Odemira,Coimbra,2025-01-06,Arroyo and Sons,Truck,8199,26,Odemira,5737,37.598801,-8.64554
855,18,Il8213,Delivered,Lisboa,Vila Franca de Xira,2025-01-14,"Fisher, Murphy and Wilson",Van,3893,10,Lisboa,4793,38.722252,-9.139337
1273,87,kj2133,Delayed,Famalicão,Odemira,2025-02-09,Nolan-Roberts,Truck,2615,7,Famalicão,2248,41.410328,-8.519728
1449,49,LM1742,In Transit,Ponte de Lima,Viseu,2025-02-04,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
633,11,gw3997,In Transit,Murtosa,Marinha Grande,2025-02-07,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
1105,52,Zq1264,Delayed,Guimarães,Águeda,2025-01-12,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
1227,71,WO0450,In Transit,Vila Franca de Xira,Coimbra,2025-01-09,Allen-Smith,Ship,3646,28,Vila Franca de Xira,2661,38.955601,-8.98923
1350,6,KL7165,In Transit,Sines,Murtosa,2025-01-04,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
263,95,Lq9907,Delivered,Viseu,Marinha Grande,2025-01-28,Contreras PLC,Truck,2645,6,Viseu,1421,40.661011,-7.90971
1268,86,Hu0565,Delivered,Sintra,Braga,2025-01-13,Hughes-Perkins,Van,8239,21,Sintra,5699,38.802868,-9.381659
602,35,pQ4217,Delivered,Aveiro,Murtosa,2025-01-23,Bender-Lee,Ship,7510,20,Aveiro,6266,40.640505,-8.653754
769,30,hK9505,In Transit,Braga,Viseu,2025-01-13,"Bailey, Stevens and Jones",Van,5924,14,Braga,8677,41.545448,-8.426507
621,41,jv3652,In Transit,Sines,Espinho,2025-02-16,Mendez Group,Truck,6935,24,Sines,1091,37.956081,-8.86889
339,40,RN1657,Delivered,Portalegre,Águeda,2025-01-18,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
4,3,Kq1958,Delayed,Valongo,Vila Franca de Xira,2025-01-05,Parker PLC,Truck,8636,25,Valongo,1547,41.195999,-8.4958
150,25,vS8042,In Transit,Odemira,Murtosa,2025-01-03,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
58,97,Co0564,Delayed,Guimarães,Matosinhos,2025-01-07,Chen-Lopez,Truck,3532,29,Guimarães,2700,41.444858,-8.296193
601,100,GD0899,Delivered,Palmela,Viseu,2025-01-24,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
532,2,Ba0481,Delayed,Águeda,Braga,2025-01-02,Gray-Le,Van,5538,4,Águeda,3948,40.577801,-8.44442
409,85,RN3982,Delivered,Golegã,Covilhã,2025-01-16,Dickerson-Navarro,Van,1156,18,Golegã,4292,39.404999,-8.486
1443,76,Wj9707,Delivered,Golegã,Oeiras,2025-02-07,Clark Group,Van,8948,18,Golegã,4292,39.404999,-8.486
1090,80,HC2865,In Transit,Águeda,Viseu,2025-02-19,Miller-Hardy,Van,4667,4,Águeda,3948,40.577801,-8.44442
999,42,XK0929,Delivered,Matosinhos,Odemira,2025-01-19,Ford-Swanson,Truck,9843,19,Matosinhos,7501,41.182836,-8.689084
1293,10,VX7688,Delayed,Vila Real,Palmela,2025-02-18,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
1233,51,Gy8552,Delivered,Palmela,Oeiras,2025-01-02,Johnson and Sons,Truck,3772,2,Palmela,9924,38.569801,-8.90193
52,62,SZ4599,Delivered,Águeda,Vila Real,2025-02-06,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
1345,66,io4120,In Transit,Portalegre,Palmela,2025-02-08,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
295,16,JO4977,Delivered,Palmela,Espinho,2025-02-03,Li-Park,Truck,5315,2,Palmela,9924,38.569801,-8.90193
175,50,Tt6074,Delayed,Aveiro,Murtosa,2025-01-04,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
178,52,zR4512,Delivered,Guimarães,Espinho,2025-01-02,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
925,14,gk7519,Delayed,Ponte de Lima,Viseu,2025-02-13,Griffith-Horne,Van,2917,22,Ponte de Lima,1050,41.767368,-8.58316
157,31,cr7473,In Transit,Valongo,Ponte de Lima,2025-01-09,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
352,77,Za1239,Delayed,Vila Franca de Xira,Famalicão,2025-01-27,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
1313,87,Ly4573,Delayed,Famalicão,Sintra,2025-01-06,Nolan-Roberts,Truck,2615,7,Famalicão,2248,41.410328,-8.519728
1366,15,aA0334,In Transit,Sines,Portalegre,2025-01-24,"Smith, Watson and Schultz",Ship,9780,24,Sines,1091,37.956081,-8.86889
902,52,QK3836,Delayed,Guimarães,Portalegre,2025-01-31,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
562,62,kX9258,Delivered,Águeda,Oeiras,2025-01-27,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
38,70,eo3271,In Transit,Viseu,Braga,2025-02-18,Landry-Holt,Van,1213,6,Viseu,1421,40.661011,-7.90971
1436,33,gv6219,Delivered,Matosinhos,Valongo,2025-01-16,Gates-Smith,Ship,2654,19,Matosinhos,7501,41.182836,-8.689084
878,51,fb3887,In Transit,Palmela,Lisboa,2025-02-02,Johnson and Sons,Truck,3772,2,Palmela,9924,38.569801,-8.90193
1258,7,bL9402,Delayed,Famalicão,Sintra,2025-02-06,Calderon-Miller,Van,3362,7,Famalicão,2248,41.410328,-8.519728
192,76,cr2202,In Transit,Golegã,Palmela,2025-01-03,Clark Group,Van,8948,18,Golegã,4292,39.404999,-8.486
230,20,WA7828,Delivered,Coimbra,Águeda,2025-01-08,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
1214,39,vR2343,Delivered,Espinho,Coimbra,2025-01-15,Allen LLC,Ship,6855,13,Espinho,1599,41.007599,-8.6414
391,17,JR4829,In Transit,Faro,Vila Real,2025-01-19,Haas-Martin,Van,6411,8,Faro,5806,37.017963,-7.930834
967,36,Gu1645,In Transit,Coimbra,Lisboa,2025-02-20,Walker Group,Truck,1689,17,Coimbra,8640,40.203314,-8.410257
1242,46,Gf8770,Delivered,Faro,Portalegre,2025-01-18,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
1306,79,Cd9617,In Transit,Famalicão,Palmela,2025-01-02,"Wade, Williams and Clark",Van,8274,7,Famalicão,2248,41.410328,-8.519728
264,97,le2127,Delivered,Guimarães,Elvas,2025-02-12,Chen-Lopez,Truck,3532,29,Guimarães,2700,41.444858,-8.296193
1347,17,wR8441,Delayed,Faro,Braga,2025-01-20,Haas-Martin,Van,6411,8,Faro,5806,37.017963,-7.930834
188,8,PR3259,Delivered,Marinha Grande,Golegã,2025-01-12,Smith-Grant,Van,3131,27,Marinha Grande,6906,39.75,-8.933333
1388,1,Qp4205,In Transit,Braga,Murtosa,2025-02-02,"Martinez, Johnson and Oconnor",Ship,8109,14,Braga,8677,41.545448,-8.426507
390,91,jH7898,In Transit,Porto,Coimbra,2025-02-18,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
1314,97,sQ7711,Delivered,Guimarães,Porto,2025-02-13,Chen-Lopez,Truck,3532,29,Guimarães,2700,41.444858,-8.296193
1039,32,Mi7047,Delayed,Coimbra,Covilhã,2025-01-16,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
1026,71,Wf7646,Delayed,Vila Franca de Xira,Sines,2025-01-08,Allen-Smith,Ship,3646,28,Vila Franca de Xira,2661,38.955601,-8.98923
757,32,UX4713,In Transit,Coimbra,Ponte de Lima,2025-01-07,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
206,93,aC2331,Delivered,Aveiro,Famalicão,2025-02-05,"Ortiz, Smith and Johnson",Ship,4718,20,Aveiro,6266,40.640505,-8.653754
775,30,fc4697,Delayed,Braga,Palmela,2025-02-03,"Bailey, Stevens and Jones",Van,5924,14,Braga,8677,41.545448,-8.426507
1188,14,hx0341,In Transit,Ponte de Lima,Vila Real,2025-01-11,Griffith-Horne,Van,2917,22,Ponte de Lima,1050,41.767368,-8.58316
1290,82,pC8556,In Transit,Porto,Ponte de Lima,2025-01-01,Bridges Ltd,Truck,3111,23,Porto,3279,41.157944,-8.629105
841,9,SG6740,In Transit,Lisboa,Espinho,2025-02-20,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
199,47,ho8255,Delayed,Faro,Vila Franca de Xira,2025-02-15,Smith-Curtis,Truck,8536,8,Faro,5806,37.017963,-7.930834
628,28,hd7395,In Transit,Oeiras,Elvas,2025-01-30,Graham PLC,Van,4355,30,Oeiras,5009,38.697948,-9.316354
605,9,wL7426,Delayed,Lisboa,Coimbra,2025-02-09,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
1480,25,Un7915,Delivered,Odemira,Matosinhos,2025-02-22,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
201,31,bM5850,Delayed,Valongo,Matosinhos,2025-01-01,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
926,23,Ug8782,In Transit,Guimarães,Faro,2025-02-07,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
1117,23,CI2431,Delivered,Guimarães,Oeiras,2025-02-08,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
517,30,YX9006,Delayed,Braga,Aveiro,2025-01-09,"Bailey, Stevens and Jones",Van,5924,14,Braga,8677,41.545448,-8.426507
554,73,XJ6227,Delivered,Braga,Murtosa,2025-02-15,"Smith, Lewis and Luna",Truck,5944,14,Braga,8677,41.545448,-8.426507
559,10,Sk5519,Delayed,Vila Real,Matosinhos,2025-02-15,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
958,99,ex2114,Delayed,Odemira,Vila Real,2025-01-16,Arroyo and Sons,Truck,8199,26,Odemira,5737,37.598801,-8.64554
310,84,LJ5437,Delayed,Espinho,Bragança,2025-02-21,Porter Inc,Truck,8282,13,Espinho,1599,41.007599,-8.6414
693,6,wW9541,In Transit,Sines,Oeiras,2025-02-12,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
212,63,CA1790,In Transit,Braga,Viseu,2025-01-13,"Martinez, Whitehead and Smith",Van,6684,14,Braga,8677,41.545448,-8.426507
632,62,YN9706,Delayed,Águeda,Bragança,2025-01-08,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
576,8,bH1030,In Transit,Marinha Grande,Elvas,2025-01-12,Smith-Grant,Van,3131,27,Marinha Grande,6906,39.75,-8.933333
16,57,KJ6791,Delivered,Vila Franca de Xira,Faro,2025-02-05,"Wade, Bennett and Santana",Truck,8837,28,Vila Franca de Xira,2661,38.955601,-8.98923
510,15,pV8384,In Transit,Sines,Aveiro,2025-01-25,"Smith, Watson and Schultz",Ship,9780,24,Sines,1091,37.956081,-8.86889
1396,10,oH5365,Delayed,Vila Real,Porto,2025-01-04,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
1374,30,hz3223,Delayed,Braga,Sintra,2025-01-31,"Bailey, Stevens and Jones",Van,5924,14,Braga,8677,41.545448,-8.426507
678,40,vb8055,Delayed,Portalegre,Elvas,2025-02-20,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
623,60,TI0487,Delayed,Sines,Espinho,2025-01-21,Hayes-Anderson,Van,3810,24,Sines,1091,37.956081,-8.86889
28,93,wt5494,In Transit,Aveiro,Sintra,2025-01-13,"Ortiz, Smith and Johnson",Ship,4718,20,Aveiro,6266,40.640505,-8.653754
783,95,xx8903,In Transit,Viseu,Valongo,2025-02-04,Contreras PLC,Truck,2645,6,Viseu,1421,40.661011,-7.90971
590,93,Lx5790,Delivered,Aveiro,Porto,2025-01-29,"Ortiz, Smith and Johnson",Ship,4718,20,Aveiro,6266,40.640505,-8.653754
615,94,aG7757,In Transit,Odemira,Golegã,2025-01-09,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
1073,100,JM7738,In Transit,Palmela,Faro,2025-02-18,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
1262,69,Hm2828,Delayed,Golegã,Sines,2025-02-05,Bell Inc,Van,5273,18,Golegã,4292,39.404999,-8.486
815,43,Ik7682,In Transit,Aveiro,Golegã,2025-02-05,Jacobs-Grant,Ship,1119,20,Aveiro,6266,40.640505,-8.653754
100,71,SH3847,In Transit,Vila Franca de Xira,Lisboa,2025-01-31,Allen-Smith,Ship,3646,28,Vila Franca de Xira,2661,38.955601,-8.98923
1346,82,di1362,Delayed,Porto,Aveiro,2025-01-25,Bridges Ltd,Truck,3111,23,Porto,3279,41.157944,-8.629105
912,21,CS4349,In Transit,Matosinhos,Faro,2025-01-27,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
1076,84,Et2874,Delayed,Espinho,Sintra,2025-02-01,Porter Inc,Truck,8282,13,Espinho,1599,41.007599,-8.6414
305,96,tK7502,In Transit,Espinho,Coimbra,2025-02-03,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
390,59,TT1277,In Transit,Espinho,Elvas,2025-02-18,Byrd-Bell,Truck,4104,13,Espinho,1599,41.007599,-8.6414
988,63,sK6802,Delivered,Braga,Elvas,2025-02-18,"Martinez, Whitehead and Smith",Van,6684,14,Braga,8677,41.545448,-8.426507
974,38,nz4328,In Transit,Marinha Grande,Aveiro,2025-01-06,"Murphy, Hogan and Glass",Ship,6857,27,Marinha Grande,6906,39.75,-8.933333
1278,99,lR7966,Delayed,Odemira,Murtosa,2025-02-07,Arroyo and Sons,Truck,8199,26,Odemira,5737,37.598801,-8.64554
791,12,AW5170,In Transit,Odemira,Murtosa,2025-02-06,Gonzales-Colon,Ship,4465,26,Odemira,5737,37.598801,-8.64554
369,46,ka6460,Delivered,Faro,Braga,2025-01-22,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
670,92,Nz2664,Delayed,Guimarães,Elvas,2025-01-20,"Alvarado, Robinson and Roth",Van,8601,29,Guimarães,2700,41.444858,-8.296193
817,49,XA3525,Delayed,Ponte de Lima,Oeiras,2025-02-21,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
453,63,FG1322,Delivered,Braga,Lisboa,2025-02-10,"Martinez, Whitehead and Smith",Van,6684,14,Braga,8677,41.545448,-8.426507
1223,28,kc7997,In Transit,Oeiras,Murtosa,2025-01-29,Graham PLC,Van,4355,30,Oeiras,5009,38.697948,-9.316354
514,92,oW6204,Delivered,Guimarães,Ponte de Lima,2025-02-08,"Alvarado, Robinson and Roth",Van,8601,29,Guimarães,2700,41.444858,-8.296193
331,64,oa8526,Delayed,Lisboa,Marinha Grande,2025-02-20,Hopkins-Patel,Truck,2654,10,Lisboa,4793,38.722252,-9.139337
1474,15,Fe1721,Delivered,Sines,Marinha Grande,2025-02-02,"Smith, Watson and Schultz",Ship,9780,24,Sines,1091,37.956081,-8.86889
451,97,Xd8442,In Transit,Guimarães,Águeda,2025-01-04,Chen-Lopez,Truck,3532,29,Guimarães,2700,41.444858,-8.296193
1361,16,QO9027,In Transit,Palmela,Guimarães,2025-02-18,Li-Park,Truck,5315,2,Palmela,9924,38.569801,-8.90193
